ts_ms,price,recv_ms
1783355887000,63691.99,1783355887664
1783355888000,63690.03,1783355888586
1783355889000,63678.51,1783355889498
1783355890000,63678.51,1783355890467
1783355891000,63678.5,1783355891517
1783355892000,63664.05,1783355892580
1783355893000,63664.04,1783355893421
1783355894000,63664.04,1783355894469
1783355895000,63664.05,1783355895493
1783355896000,63664.04,1783355896592
1783355897000,63664.05,1783355897456
1783355898000,63664.04,1783355898518
1783355899000,63652.01,1783355899440
1783355900000,63650.39,1783355900483
1783355901000,63650.4,1783355901495
1783355902000,63649.99,1783355902484
1783355903000,63648,1783355903434
1783355904000,63644,1783355904458
1783355905000,63636,1783355905400
1783355906000,63636.01,1783355906510
1783355907000,63634.3,1783355907534
1783355908000,63634.09,1783355908478
1783355909000,63634.1,1783355909422
1783355910000,63634.09,1783355910459
1783355911000,63622,1783355911626
1783355912000,63613.99,1783355912547
1783355913000,63611.99,1783355913439
1783355914000,63622,1783355914597
1783355915000,63629.99,1783355915577
1783355916000,63630,1783355916441
1783355917000,63630,1783355917670
1783355918000,63625.54,1783355918465
1783355919000,63630,1783355919413
1783355920000,63629.99,1783355920643
1783355921000,63630,1783355921466
1783355922000,63630,1783355922494
1783355923000,63629.99,1783355923545
1783355924000,63629.99,1783355924426
1783355925000,63630,1783355925450
1783355926000,63630,1783355926426
1783355927000,63630,1783355927499
1783355928000,63629.99,1783355928533
1783355929000,63626.01,1783355929445
1783355930000,63626,1783355930468
1783355931000,63618.95,1783355931465
1783355932000,63618.96,1783355932416
1783355933000,63618.96,1783355933455
1783355934000,63618.95,1783355934538
1783355935000,63618.96,1783355935502
1783355936000,63618.95,1783355936445
1783355937000,63620,1783355937502
1783355938000,63619.99,1783355938471
1783355939000,63619.99,1783355939641
1783355940000,63610.04,1783355940606
1783355941000,63618.95,1783355941432
1783355942000,63632,1783355942757
1783355943000,63632,1783355943577
1783355944000,63632,1783355944701
1783355945000,63632,1783355945448
1783355946000,63631.03,1783355946505
1783355947000,63634.08,1783355947566
1783355948000,63628.03,1783355948888
1783355949000,63628.03,1783355949690
1783355950000,63628.03,1783355950484
1783355951000,63628.03,1783355951526
1783355952000,63628.04,1783355952496
1783355953000,63628.04,1783355953612
1783355954000,63634.08,1783355954532
1783355955000,63634.09,1783355955439
1783355956000,63634.09,1783355956574
1783355957000,63634.09,1783355957455
1783355958000,63635.99,1783355958508
1783355959000,63636,1783355959551
1783355960000,63635.99,1783355960472
1783355961000,63645.69,1783355961416
1783355962000,63656.28,1783355962548
1783355963000,63656.29,1783355963527
1783355964000,63656.29,1783355964521
1783355965000,63653.45,1783355965431
1783355966000,63656.28,1783355966463
1783355967000,63651.08,1783355967488
1783355968000,63651.07,1783355968551
1783355969000,63650,1783355969539
1783355970000,63650.01,1783355970679
1783355971000,63648,1783355971641
1783355972000,63643.7,1783355972433
1783355973000,63642.8,1783355973480
1783355974000,63642.81,1783355974605
1783355975000,63642.8,1783355975439
1783355976000,63632,1783355976572
1783355977000,63632.01,1783355977785
1783355978000,63632.01,1783355978505
1783355979000,63624.56,1783355979456
1783355980000,63624,1783355980543
1783355981000,63616,1783355981382
1783355982000,63616,1783355982590
1783355983000,63615,1783355983483
1783355984000,63606.54,1783355984558
1783355985000,63606.53,1783355985418
1783355986000,63606.54,1783355986466
1783355987000,63628,1783355987408
1783355988000,63627.99,1783355988632
1783355989000,63628,1783355989450
1783355990000,63628,1783355990581
1783355991000,63627.99,1783355991473
1783355992000,63628,1783355992400
1783355993000,63627.99,1783355993534
1783355994000,63628,1783355994536
1783355995000,63628,1783355995566
1783355996000,63627.99,1783355996527
1783355997000,63627.99,1783355997643
1783355998000,63627.99,1783355998516
1783355999000,63627.99,1783355999698
1783356000000,63628,1783356000427
1783356001000,63618.32,1783356001485
1783356002000,63614.13,1783356002468
1783356003000,63614.12,1783356003372
1783356004000,63613.53,1783356004505
1783356005000,63628,1783356005360
1783356006000,63611.97,1783356006487
1783356007000,63611.97,1783356007420
1783356008000,63615.99,1783356008710
1783356009000,63616,1783356009590
1783356010000,63616,1783356010562
1783356011000,63615.99,1783356011401
1783356012000,63635.99,1783356012566
1783356013000,63633.7,1783356013431
1783356014000,63633.7,1783356014463
1783356015000,63633.7,1783356015419
1783356016000,63633.69,1783356016592
1783356017000,63633.69,1783356017470
1783356018000,63633.69,1783356018443
1783356019000,63633.69,1783356019396
1783356020000,63633.69,1783356020542
1783356021000,63633.69,1783356021434
1783356022000,63626,1783356022541
1783356023000,63626.01,1783356023415
1783356024000,63626.01,1783356024678
1783356025000,63626.01,1783356025458
1783356026000,63626.01,1783356026453
1783356027000,63626.01,1783356027443
1783356028000,63626.01,1783356028827
1783356029000,63626.01,1783356029764
1783356030000,63642,1783356030475
1783356031000,63646,1783356031460
1783356032000,63645.99,1783356032531
1783356033000,63647.99,1783356033594
1783356034000,63647.99,1783356034525
1783356035000,63647.99,1783356035478
1783356036000,63648,1783356036367
1783356037000,63648,1783356037456
1783356038000,63648,1783356038589
1783356039000,63648,1783356039643
1783356040000,63648.86,1783356040758
1783356041000,63648.86,1783356041517
1783356042000,63648.87,1783356042475
1783356043000,63648.87,1783356043447
1783356044000,63648.86,1783356044464
1783356045000,63649.99,1783356045420
1783356046000,63649.99,1783356046410
1783356047000,63649.99,1783356047721
1783356048000,63649.99,1783356048503
1783356049000,63649.99,1783356049564
1783356050000,63650,1783356050388
1783356051000,63650,1783356051409
1783356052000,63650.96,1783356052645
1783356053000,63651.93,1783356053477
1783356054000,63654,1783356054422
1783356055000,63664.57,1783356055483
1783356056000,63669.39,1783356056425
1783356057000,63680,1783356057515
1783356058000,63664.04,1783356058891
1783356059000,63664.05,1783356059468
1783356060000,63658.01,1783356060587
1783356061000,63658,1783356061814
1783356062000,63677.99,1783356062738
1783356063000,63685.99,1783356063657
1783356064000,63691.99,1783356064582
1783356065000,63692,1783356065490
1783356066000,63691.99,1783356066662
1783356067000,63692,1783356067417
1783356068000,63691.99,1783356068469
1783356069000,63694,1783356069384
1783356070000,63696,1783356070525
1783356071000,63698.59,1783356071423
1783356072000,63698.59,1783356072397
1783356073000,63698.59,1783356073512
1783356074000,63699.99,1783356074378
1783356075000,63700,1783356075563
1783356076000,63711.91,1783356076471
1783356077000,63713.22,1783356077446
1783356078000,63713.21,1783356078493
1783356079000,63713.21,1783356079564
1783356080000,63710,1783356080441
1783356081000,63710,1783356081465
1783356082000,63708,1783356082432
1783356083000,63710,1783356083410
1783356084000,63710,1783356084426
1783356085000,63709.99,1783356085454
1783356086000,63714.99,1783356086521
1783356087000,63715,1783356087532
1783356088000,63714.99,1783356088473
1783356089000,63715,1783356089541
1783356090000,63715,1783356090546
1783356091000,63700.01,1783356091476
1783356092000,63700.01,1783356092530
1783356093000,63698,1783356093593
1783356094000,63660.61,1783356094608
1783356095000,63662.87,1783356095364
1783356096000,63669.38,1783356096421
1783356097000,63667.33,1783356097587
1783356098000,63666.21,1783356098471
1783356099000,63659.36,1783356099330
1783356100000,63657.94,1783356100657
1783356101000,63645.26,1783356101713
1783356102000,63645.25,1783356102448
1783356103000,63645.25,1783356103454
1783356104000,63655.85,1783356104455
1783356105000,63655.86,1783356105372
1783356106000,63660.04,1783356106407
1783356107000,63662.46,1783356107494
1783356108000,63662.45,1783356108696
1783356109000,63662.45,1783356109520
1783356110000,63662.45,1783356110431
1783356111000,63666.62,1783356111439
1783356112000,63666.62,1783356112503
1783356113000,63666.61,1783356113424
1783356114000,63666.62,1783356114383
1783356115000,63664.21,1783356115680
1783356116000,63664.2,1783356116481
1783356117000,63664.21,1783356117402
1783356118000,63665.89,1783356118475
1783356119000,63665.89,1783356119412
1783356120000,63664.21,1783356120742
1783356121000,63664.21,1783356121551
1783356122000,63656,1783356122787
1783356123000,63654.01,1783356123598
1783356124000,63654.01,1783356124367
1783356125000,63654.01,1783356125546
1783356126000,63654,1783356126462
1783356127000,63650.01,1783356127442
1783356128000,63648.01,1783356128451
1783356129000,63646.12,1783356129436
1783356130000,63655.89,1783356130562
1783356131000,63662,1783356131585
1783356132000,63661.99,1783356132543
1783356133000,63661.99,1783356133633
1783356134000,63661.99,1783356134657
1783356135000,63662,1783356135453
1783356136000,63661.99,1783356136467
1783356137000,63662,1783356137399
1783356138000,63666,1783356138534
1783356139000,63666.42,1783356139374
1783356140000,63666.42,1783356140444
1783356141000,63666.41,1783356141506
1783356142000,63666.41,1783356142394
1783356143000,63666.41,1783356143373
1783356144000,63666.41,1783356144499
1783356145000,63666.41,1783356145683
1783356146000,63666.42,1783356146467
1783356147000,63666.42,1783356147461
1783356148000,63670,1783356148397
1783356149000,63669.99,1783356149430
1783356150000,63669.99,1783356150337
1783356151000,63673.99,1783356151476
1783356152000,63674,1783356152434
1783356153000,63673.99,1783356153361
1783356154000,63673.99,1783356154475
1783356155000,63673.99,1783356155446
1783356156000,63673.99,1783356156447
1783356157000,63674,1783356157390
1783356158000,63673.99,1783356158446
1783356159000,63674,1783356159456
1783356160000,63673.99,1783356160463
1783356161000,63697.77,1783356161350
1783356162000,63697.78,1783356162427
1783356163000,63705.99,1783356163397
1783356164000,63706,1783356164529
1783356165000,63709.93,1783356165451
1783356166000,63713.91,1783356166461
1783356167000,63713.92,1783356167495
1783356168000,63713.91,1783356168408
1783356169000,63691.75,1783356169460
1783356170000,63692.4,1783356170409
1783356171000,63687.68,1783356171467
1783356172000,63686.01,1783356172467
1783356173000,63686.01,1783356173431
1783356174000,63686.01,1783356174440
1783356175000,63686.01,1783356175462
1783356176000,63686.01,1783356176465
1783356177000,63686.01,1783356177777
1783356178000,63686,1783356178387
1783356179000,63687.68,1783356179612
1783356180000,63687.69,1783356180417
1783356181000,63687.68,1783356181465
1783356182000,63687.68,1783356182377
1783356183000,63684.78,1783356183606
1783356184000,63684.78,1783356184436
1783356185000,63684.77,1783356185467
1783356186000,63684.78,1783356186466
1783356187000,63684.77,1783356187496
1783356188000,63684.77,1783356188449
1783356189000,63684.78,1783356189355
1783356190000,63684.78,1783356190432
1783356191000,63684.77,1783356191430
1783356192000,63683.99,1783356192618
1783356193000,63684,1783356193366
1783356194000,63681.06,1783356194405
1783356195000,63678.01,1783356195486
1783356196000,63681.05,1783356196460
1783356197000,63681.06,1783356197395
1783356198000,63676.01,1783356198563
1783356199000,63676,1783356199495
1783356200000,63681.05,1783356200500
1783356201000,63681.05,1783356201466
1783356202000,63689.99,1783356202550
1783356203000,63689.99,1783356203449
1783356204000,63689.99,1783356204405
1783356205000,63689.99,1783356205723
1783356206000,63689.99,1783356206370
1783356207000,63684.01,1783356207566
1783356208000,63684.01,1783356208441
1783356209000,63684,1783356209409
1783356210000,63684,1783356210485
1783356211000,63684,1783356211497
1783356212000,63684,1783356212432
1783356213000,63684.01,1783356213419
1783356214000,63684,1783356214632
1783356215000,63684,1783356215350
1783356216000,63684,1783356216377
1783356217000,63684.01,1783356217602
1783356218000,63684,1783356218523
1783356219000,63684,1783356219445
1783356220000,63684.01,1783356220573
1783356221000,63684,1783356221334
1783356222000,63684.77,1783356222445
1783356223000,63684.77,1783356223438
1783356224000,63684.78,1783356224369
1783356225000,63689.99,1783356225398
1783356226000,63689.99,1783356226389
1783356227000,63689.99,1783356227315
1783356228000,63690,1783356228456
1783356229000,63689.99,1783356229585
1783356230000,63689.99,1783356230335
1783356231000,63689.99,1783356231466
1783356232000,63689.99,1783356232460
1783356233000,63689.99,1783356233680
1783356234000,63690,1783356234440
1783356235000,63678.83,1783356235524
1783356236000,63678.82,1783356236466
1783356237000,63678,1783356237422
1783356238000,63678,1783356238492
1783356239000,63678,1783356239515
1783356240000,63678.01,1783356240438
1783356241000,63678.01,1783356241359
1783356242000,63678,1783356242487
1783356243000,63690,1783356243409
1783356244000,63689.99,1783356244349
1783356245000,63690,1783356245509
1783356246000,63709.99,1783356246441
1783356247000,63710,1783356247378
1783356248000,63720,1783356248526
1783356249000,63721,1783356249449
1783356250000,63722,1783356250356
1783356251000,63721.99,1783356251467
1783356252000,63721.99,1783356252594
1783356253000,63721.99,1783356253443
1783356254000,63721.99,1783356254569
1783356255000,63721.99,1783356255695
1783356256000,63722,1783356256354
1783356257000,63722,1783356257335
1783356258000,63722,1783356258563
1783356259000,63722,1783356259384
1783356260000,63722,1783356260713
1783356261000,63721.99,1783356261482
1783356262000,63718,1783356262761
1783356263000,63718,1783356263683
1783356264000,63718.01,1783356264605
1783356265000,63718.01,1783356265532
1783356266000,63718.01,1783356266499
1783356267000,63718.01,1783356267555
1783356268000,63722,1783356268616
1783356269000,63722,1783356269582
1783356270000,63737.99,1783356270611
1783356271000,63745.99,1783356271526
1783356272000,63745.99,1783356272493
1783356273000,63746,1783356273513
1783356274000,63745.99,1783356274519
1783356275000,63746,1783356275663
1783356276000,63745.99,1783356276687
1783356277000,63745.99,1783356277814
1783356278000,63742.01,1783356278633
1783356279000,63742.01,1783356279657
1783356280000,63742,1783356280632
1783356281000,63742,1783356281466
1783356282000,63736.01,1783356282524
1783356283000,63736.01,1783356283651
1783356284000,63736,1783356284470
1783356285000,63736.01,1783356285597
1783356286000,63736,1783356286479
1783356287000,63736,1783356287512
1783356288000,63736,1783356288567
1783356289000,63736.01,1783356289492
1783356290000,63737.99,1783356290614
1783356291000,63739.03,1783356291483
1783356292000,63739.04,1783356292540
1783356293000,63739.03,1783356293550
1783356294000,63739.03,1783356294711
1783356295000,63739.03,1783356295632
1783356296000,63739.03,1783356296460
1783356297000,63739.03,1783356297885
1783356298000,63740,1783356298605
1783356299000,63740,1783356299635
1783356300000,63740,1783356300498
1783356301000,63740,1783356301450
1783356302000,63739.99,1783356302595
1783356303000,63739.99,1783356303824
1783356304000,63739.99,1783356304860
1783356305000,63739.04,1783356305671
1783356306000,63739.03,1783356306465
1783356307000,63739.03,1783356307612
1783356308000,63739.03,1783356308546
1783356309000,63739.03,1783356309558
1783356310000,63739.03,1783356310396
1783356311000,63739.04,1783356311486
1783356312000,63739.03,1783356312581
1783356313000,63739.03,1783356313467
1783356314000,63739.04,1783356314431
1783356315000,63739.03,1783356315703
1783356316000,63730.88,1783356316473
1783356317000,63745.26,1783356317648
1783356318000,63745.99,1783356318425
1783356319000,63745.99,1783356319432
1783356320000,63745.99,1783356320627
1783356321000,63734.41,1783356321754
1783356322000,63734.4,1783356322462
1783356323000,63726,1783356323527
1783356324000,63726.01,1783356324459
1783356325000,63718.01,1783356325393
1783356326000,63718.01,1783356326478
1783356327000,63718.01,1783356327433
1783356328000,63704,1783356328721
1783356329000,63699.1,1783356329408
1783356330000,63699.1,1783356330570
1783356331000,63690.49,1783356331466
1783356332000,63689.15,1783356332462
1783356333000,63689.15,1783356333465
1783356334000,63689.14,1783356334557
1783356335000,63700,1783356336047
1783356336000,63704,1783356336438
1783356337000,63705.99,1783356337514
1783356338000,63718.47,1783356338505
1783356339000,63720.52,1783356339519
1783356340000,63720.52,1783356340403
1783356341000,63720.51,1783356341407
1783356342000,63720.52,1783356342448
1783356343000,63723.92,1783356343509
1783356344000,63723.92,1783356344382
1783356345000,63723.93,1783356345399
1783356346000,63716.01,1783356346478
1783356347000,63716.01,1783356347549
1783356348000,63716,1783356348330
1783356349000,63716,1783356349440
1783356350000,63716,1783356350457
1783356351000,63716.01,1783356351465
1783356352000,63716.01,1783356352364
1783356353000,63716,1783356353386
1783356354000,63716.01,1783356354615
1783356355000,63719.99,1783356355741
1783356356000,63719.99,1783356356485
1783356357000,63719.99,1783356357586
1783356358000,63719.99,1783356358610
1783356359000,63716.01,1783356359504
1783356360000,63716.01,1783356360474
1783356361000,63716,1783356361472
1783356362000,63716.01,1783356362706
1783356363000,63719.2,1783356363473
1783356364000,63719.2,1783356364549
1783356365000,63719.2,1783356365471
1783356366000,63716.01,1783356366495
1783356367000,63716.01,1783356367620
1783356368000,63716,1783356368544
1783356369000,63716.01,1783356369565
1783356370000,63716.01,1783356370367
1783356371000,63716.01,1783356371410
1783356372000,63716,1783356372639
1783356373000,63716.01,1783356373525
1783356374000,63716.01,1783356374467
1783356375000,63716,1783356375411
1783356376000,63716.01,1783356376430
1783356377000,63716.01,1783356377505
1783356378000,63716.01,1783356378519
1783356379000,63716.01,1783356379403
1783356380000,63716.01,1783356380625
1783356381000,63716.01,1783356381444
1783356382000,63716,1783356382415
1783356383000,63716,1783356383519
1783356384000,63716.01,1783356384517
1783356385000,63716,1783356385404
1783356386000,63716,1783356386481
1783356387000,63716,1783356387441
1783356388000,63716,1783356388374
1783356389000,63726,1783356389534
1783356390000,63725.96,1783356390457
1783356391000,63725.95,1783356391417
1783356392000,63725.96,1783356392454
1783356393000,63725.95,1783356393377
1783356394000,63725.95,1783356394369
1783356395000,63725.96,1783356395577
1783356396000,63725.95,1783356396504
1783356397000,63725.96,1783356397384
1783356398000,63725.95,1783356398404
1783356399000,63725.96,1783356399369
1783356400000,63731.54,1783356400546
1783356401000,63731.54,1783356401467
1783356402000,63731.53,1783356402440
1783356403000,63734.44,1783356403372
1783356404000,63734.45,1783356404538
1783356405000,63738,1783356405425
1783356406000,63744,1783356406421
1783356407000,63744,1783356407478
1783356408000,63744,1783356408365
1783356409000,63745.07,1783356409362
1783356410000,63746,1783356410526
1783356411000,63757.65,1783356411459
1783356412000,63762.02,1783356412440
1783356413000,63762.02,1783356413404
1783356414000,63762.01,1783356414447
1783356415000,63765.25,1783356415351
1783356416000,63765.24,1783356416463
1783356417000,63763.98,1783356417387
1783356418000,63762.02,1783356418436
1783356419000,63762.02,1783356419419
1783356420000,63762.02,1783356420358
1783356421000,63762.01,1783356421471
1783356422000,63767.99,1783356422507
1783356423000,63787.05,1783356423379
1783356424000,63778,1783356424536
1783356425000,63759.32,1783356425360
1783356426000,63759.32,1783356426321
1783356427000,63773.12,1783356427386
1783356428000,63773.12,1783356428548
1783356429000,63754.97,1783356429534
1783356430000,63754.97,1783356430520
1783356431000,63758,1783356431930
1783356432000,63759.32,1783356432596
1783356433000,63757.67,1783356433581
1783356434000,63757.67,1783356434797
1783356435000,63757.67,1783356435514
1783356436000,63757.67,1783356436459
1783356437000,63772,1783356437458
1783356438000,63777.99,1783356438482
1783356439000,63774.12,1783356439464
1783356440000,63768.01,1783356440526
1783356441000,63760,1783356441519
1783356442000,63757.67,1783356442529
1783356443000,63757.04,1783356443482
1783356444000,63757.03,1783356444493
1783356445000,63757.03,1783356445593
1783356446000,63757.04,1783356446475
1783356447000,63757.03,1783356447428
1783356448000,63757.03,1783356448476
1783356449000,63750.67,1783356449567
1783356450000,63750.67,1783356450413
1783356451000,63750,1783356451515
1783356452000,63750.01,1783356452511
1783356453000,63750.01,1783356453485
1783356454000,63750.01,1783356454613
1783356455000,63738.01,1783356455482
1783356456000,63720,1783356456466
1783356457000,63720.01,1783356457426
1783356458000,63721.71,1783356458500
1783356459000,63721.7,1783356459373
1783356460000,63721.71,1783356460470
1783356461000,63721.71,1783356461485
1783356462000,63721.7,1783356462492
1783356463000,63724.95,1783356463527
1783356464000,63724.95,1783356464395
1783356465000,63724.96,1783356465456
1783356466000,63724.96,1783356466546
1783356467000,63712,1783356467430
1783356468000,63712.01,1783356468511
1783356469000,63712.01,1783356469572
1783356470000,63712.01,1783356470380
1783356471000,63712,1783356471468
1783356472000,63706.01,1783356472381
1783356473000,63706.01,1783356473452
1783356474000,63706.01,1783356474392
1783356475000,63706,1783356475452
1783356476000,63724.96,1783356476520
1783356477000,63724.96,1783356477451
1783356478000,63722.01,1783356478408
1783356479000,63715.45,1783356479419
1783356480000,63715.46,1783356480441
1783356481000,63715.45,1783356481465
1783356482000,63717.99,1783356482415
1783356483000,63717.99,1783356483383
1783356484000,63718,1783356484382
1783356485000,63715.1,1783356485395
1783356486000,63715.72,1783356486406
1783356487000,63715.72,1783356487447
1783356488000,63715.72,1783356488353
1783356489000,63715.72,1783356489401
1783356490000,63715.73,1783356490502
1783356491000,63715.72,1783356491466
1783356492000,63715.73,1783356492550
1783356493000,63732,1783356493393
1783356494000,63732,1783356494354
1783356495000,63715.84,1783356495377
1783356496000,63715.83,1783356496420
1783356497000,63715.84,1783356497363
1783356498000,63714,1783356498349
1783356499000,63714.01,1783356499343
1783356500000,63714.01,1783356500639
1783356501000,63712,1783356501463
1783356502000,63706.01,1783356502323
1783356503000,63706.02,1783356503507
1783356504000,63706.02,1783356504351
1783356505000,63706.02,1783356505351
1783356506000,63706.02,1783356506467
1783356507000,63706.02,1783356507603
1783356508000,63700,1783356508354
1783356509000,63700.01,1783356509347
1783356510000,63688.01,1783356510472
1783356511000,63680,1783356511466
1783356512000,63679.13,1783356512517
1783356513000,63679.14,1783356513350
1783356514000,63678.01,1783356514404
1783356515000,63678.02,1783356515346
1783356516000,63678.01,1783356516344
1783356517000,63678.01,1783356517369
1783356518000,63678.02,1783356518457
1783356519000,63678.01,1783356519510
1783356520000,63678.01,1783356520404
1783356521000,63680.33,1783356521397
1783356522000,63698,1783356522656
1783356523000,63698,1783356523514
1783356524000,63702.5,1783356524499
1783356525000,63706.87,1783356525524
1783356526000,63706.88,1783356526502
1783356527000,63706.88,1783356527469
1783356528000,63706.88,1783356528605
1783356529000,63706.87,1783356529519
1783356530000,63706.88,1783356530543
1783356531000,63706.87,1783356531478
1783356532000,63706.88,1783356532537
1783356533000,63706.87,1783356533613
1783356534000,63706.88,1783356534462
1783356535000,63707.99,1783356535734
1783356536000,63708,1783356536415
1783356537000,63708,1783356537468
1783356538000,63707.99,1783356538491
1783356539000,63707.99,1783356539448
1783356540000,63708,1783356540527
1783356541000,63692.01,1783356541468
1783356542000,63686,1783356542524
1783356543000,63686,1783356543549
1783356544000,63686.01,1783356544784
1783356545000,63686.01,1783356545708
1783356546000,63686.01,1783356546595
1783356547000,63686.01,1783356547559
1783356548000,63686,1783356548618
1783356549000,63686,1783356549672
1783356550000,63684.01,1783356550602
1783356551000,63684.01,1783356551512
1783356552000,63684,1783356552506
1783356553000,63683.24,1783356553582
1783356554000,63682.98,1783356554577
1783356555000,63682.98,1783356555477
1783356556000,63681.99,1783356556462
1783356557000,63680.34,1783356557617
1783356558000,63680.34,1783356558602
1783356559000,63680.33,1783356559484
1783356560000,63680.34,1783356560699
1783356561000,63680.34,1783356561493
1783356562000,63680.34,1783356562451
1783356563000,63680.33,1783356563464
1783356564000,63680.31,1783356564856
1783356565000,63680.31,1783356565460
1783356566000,63680.3,1783356566505
1783356567000,63672.74,1783356567429
1783356568000,63672,1783356568629
1783356569000,63672.01,1783356569658
1783356570000,63674.96,1783356570426
1783356571000,63683.99,1783356571602
1783356572000,63677.99,1783356572438
1783356573000,63677.98,1783356573646
1783356574000,63677.99,1783356574529
1783356575000,63677.99,1783356575480
1783356576000,63683.93,1783356576481
1783356577000,63683.94,1783356577608
1783356578000,63683.93,1783356578511
1783356579000,63680.01,1783356579386
1783356580000,63674.96,1783356580559
1783356581000,63674.96,1783356581466
1783356582000,63674.97,1783356582459
1783356583000,63674.96,1783356583526
1783356584000,63676.72,1783356584463
1783356585000,63665.64,1783356585428
1783356586000,63670.22,1783356586554
1783356587000,63670.22,1783356587579
1783356588000,63670.21,1783356588706
1783356589000,63670.22,1783356589372
1783356590000,63670.22,1783356590548
1783356591000,63670.22,1783356591524
1783356592000,63674.01,1783356592444
1783356593000,63676,1783356593502
1783356594000,63677.99,1783356594644
1783356595000,63680,1783356595566
1783356596000,63679.99,1783356596517
1783356597000,63683.98,1783356597511
1783356598000,63683.98,1783356598425
1783356599000,63683.98,1783356599458
1783356600000,63683.99,1783356600481
1783356601000,63683.99,1783356601465
1783356602000,63694,1783356602473
1783356603000,63686.01,1783356603526
1783356604000,63686.01,1783356604376
1783356605000,63686.01,1783356605393
1783356606000,63686,1783356606381
1783356607000,63686,1783356607455
1783356608000,63686.01,1783356608369
1783356609000,63686.01,1783356609426
1783356610000,63686,1783356610416
1783356611000,63699.99,1783356611383
1783356612000,63701.99,1783356612462
1783356613000,63702,1783356613434
1783356614000,63701.99,1783356614670
1783356615000,63701.99,1783356615367
1783356616000,63708,1783356616368
1783356617000,63708,1783356617480
1783356618000,63707.99,1783356618459
1783356619000,63707.99,1783356619560
1783356620000,63707.99,1783356620657
1783356621000,63708,1783356621306
1783356622000,63707.99,1783356622358
1783356623000,63702,1783356623430
1783356624000,63702.01,1783356624545
1783356625000,63700.01,1783356625399
1783356626000,63700.01,1783356626388
1783356627000,63700.01,1783356627337
1783356628000,63703.19,1783356628437
1783356629000,63703.19,1783356629432
1783356630000,63704,1783356630357
1783356631000,63703.99,1783356631465
1783356632000,63704,1783356632352
1783356633000,63700,1783356633359
1783356634000,63686.01,1783356634478
1783356635000,63692.68,1783356635399
1783356636000,63692.67,1783356636374
1783356637000,63692.67,1783356637309
1783356638000,63692.67,1783356638472
1783356639000,63692.67,1783356639377
1783356640000,63692.68,1783356640520
1783356641000,63692.68,1783356641289
1783356642000,63692.67,1783356642368
1783356643000,63692.67,1783356643398
1783356644000,63692.67,1783356644512
1783356645000,63692.68,1783356645348
1783356646000,63692.67,1783356646363
1783356647000,63692.67,1783356647434
1783356648000,63692.68,1783356648405
1783356649000,63692.67,1783356649429
1783356650000,63692.67,1783356650404
1783356651000,63692.68,1783356651465
1783356652000,63693.99,1783356652363
1783356653000,63694,1783356653452
1783356654000,63694,1783356654428
1783356655000,63694,1783356655339
1783356656000,63701.99,1783356656468
1783356657000,63702,1783356657416
1783356658000,63704,1783356658343
1783356659000,63703.99,1783356659311
1783356660000,63704,1783356660374
1783356661000,63707.99,1783356661675
1783356662000,63707.99,1783356662415
1783356663000,63708,1783356663515
1783356664000,63708,1783356664488
1783356665000,63707.99,1783356665611
1783356666000,63708,1783356666475
1783356667000,63707.99,1783356667506
1783356668000,63708,1783356668577
1783356669000,63708,1783356669500
1783356670000,63708,1783356670726
1783356671000,63708,1783356671484
1783356672000,63708,1783356672494
1783356673000,63718,1783356673510
1783356674000,63717.99,1783356674490
1783356675000,63716,1783356675649
1783356676000,63716.01,1783356676469
1783356677000,63716,1783356677533
1783356678000,63716,1783356678512
1783356679000,63716,1783356679469
1783356680000,63716.01,1783356680509
1783356681000,63716.01,1783356681530
1783356682000,63716,1783356682505
1783356683000,63716,1783356683552
1783356684000,63716.01,1783356684503
1783356685000,63716.01,1783356685579
1783356686000,63716,1783356686594
1783356687000,63716,1783356687520
1783356688000,63716,1783356688510
1783356689000,63716.01,1783356689572
1783356690000,63716,1783356690474
1783356691000,63722,1783356691472
1783356692000,63721.99,1783356692521
1783356693000,63722,1783356693534
1783356694000,63718,1783356694691
1783356695000,63712,1783356695538
1783356696000,63712.01,1783356696486
1783356697000,63712,1783356697560
1783356698000,63712,1783356698452
1783356699000,63707.13,1783356699428
1783356700000,63707.13,1783356700525
1783356701000,63707.13,1783356701481
1783356702000,63707.12,1783356702541
1783356703000,63707.12,1783356703497
1783356704000,63696.01,1783356704437
1783356705000,63689.41,1783356705443
1783356706000,63689.4,1783356706465
1783356707000,63689.4,1783356707444
1783356708000,63689.41,1783356708444
1783356709000,63689.4,1783356709452
1783356710000,63689.41,1783356710715
1783356711000,63706,1783356711434
1783356712000,63705.99,1783356712613
1783356713000,63708.65,1783356713526
1783356714000,63708.65,1783356714481
1783356715000,63708.66,1783356715796
1783356716000,63708.65,1783356716467
1783356717000,63708.65,1783356717492
1783356718000,63708.65,1783356718420
1783356719000,63708.66,1783356719421
1783356720000,63707.12,1783356720451
1783356721000,63707.13,1783356721466
1783356722000,63707.13,1783356722497
1783356723000,63707.13,1783356723415
1783356724000,63707.13,1783356724510
1783356725000,63704,1783356725452
1783356726000,63704,1783356726413
1783356727000,63704,1783356727410
1783356728000,63703.99,1783356728401
1783356729000,63703.99,1783356729610
1783356730000,63703.99,1783356730456
1783356731000,63703.99,1783356731457
1783356732000,63703.99,1783356732387
1783356733000,63703.99,1783356733480
1783356734000,63703.99,1783356734543
